,Individual_Age,index,Age,Year,Sex,People,no_csum,norm,norm_pop,people_per_hundred,grouped_age,month
3,3,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,4
4,4,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,4
5,5,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,4
6,6,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,4
7,7,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,4
8,8,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,4
9,9,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,4
10,10,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,4
11,11,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,4
12,12,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,4
13,13,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,4
14,14,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,4
15,15,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,4
16,16,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,4
17,17,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,4
18,18,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,4
19,19,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,4
20,20,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,4
21,21,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,4
22,22,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,4
23,23,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,4
24,24,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,4
25,25,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,4
26,26,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,4
27,27,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,4
28,28,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,4
29,29,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,4
30,30,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,4
31,31,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,4
32,32,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,4
33,33,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,4
34,34,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,4
35,35,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,4
36,36,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,4
37,37,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,4
38,38,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,4
39,39,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,4
40,40,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,4
41,41,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,4
42,42,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,4
43,43,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,4
44,44,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,4
45,45,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,4
46,46,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,4
47,47,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,4
48,48,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,4
49,49,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,4
50,50,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,4
51,51,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,4
52,52,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,4
53,53,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,4
54,54,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,4
55,55,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,4
56,56,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,4
57,57,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,4
58,58,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,4
59,59,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,4
60,60,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,4
61,61,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,4
62,62,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,4
63,63,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,4
64,64,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,4
65,65,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,4
66,66,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,4
67,67,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,4
68,68,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,4
69,69,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,4
70,70,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,4
71,71,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,4
72,72,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,4
73,73,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,4
74,74,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,4
75,75,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,4
76,76,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,4
77,77,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,4
78,78,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,4
79,79,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,4
80,80,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,4
81,81,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,4
82,82,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,4
83,83,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,4
84,84,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,4
85,85,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,4
86,86,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,4
87,87,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,4
88,88,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,4
89,89,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,4
90,90,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,4
91,91,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,4
92,92,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,4
93,93,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,4
94,94,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,4
0,0,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,5
1,1,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,5
2,2,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,5
3,3,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,5
4,4,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,5
5,5,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,5
6,6,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,5
7,7,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,5
8,8,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,5
9,9,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,5
10,10,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,5
11,11,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,5
12,12,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,5
13,13,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,5
14,14,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,5
15,15,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,5
16,16,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,5
17,17,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,5
18,18,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,5
19,19,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,5
20,20,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,5
21,21,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,5
22,22,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,5
23,23,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,5
24,24,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,5
25,25,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,5
26,26,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,5
27,27,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,5
28,28,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,5
29,29,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,5
30,30,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,5
31,31,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,5
32,32,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,5
33,33,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,5
34,34,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,5
35,35,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,5
36,36,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,5
37,37,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,5
38,38,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,5
39,39,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,5
40,40,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,5
41,41,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,5
42,42,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,5
43,43,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,5
44,44,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,5
45,45,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,5
46,46,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,5
47,47,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,5
48,48,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,5
49,49,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,5
50,50,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,5
51,51,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,5
52,52,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,5
53,53,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,5
54,54,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,5
55,55,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,5
56,56,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,5
57,57,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,5
58,58,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,5
59,59,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,5
60,60,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,5
61,61,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,5
62,62,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,5
63,63,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,5
64,64,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,5
65,65,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,5
66,66,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,5
67,67,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,5
68,68,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,5
69,69,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,5
70,70,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,5
71,71,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,5
72,72,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,5
73,73,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,5
74,74,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,5
75,75,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,5
76,76,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,5
77,77,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,5
78,78,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,5
79,79,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,5
80,80,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,5
81,81,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,5
82,82,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,5
83,83,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,5
84,84,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,5
85,85,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,5
86,86,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,5
87,87,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,5
88,88,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,5
89,89,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,5
90,90,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,5
91,91,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,5
92,92,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,5
93,93,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,5
94,94,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,5
0,0,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,6
1,1,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,6
2,2,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,6
3,3,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,6
4,4,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,6
5,5,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,6
6,6,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,6
7,7,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,6
8,8,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,6
9,9,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,6
10,10,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,6
11,11,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,6
12,12,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,6
13,13,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,6
14,14,4,10,1900,3,8059418,26124424,0.34255779759314176,0.8751922630023217,11.0,0-20,6
15,15,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,6
16,16,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,6
17,17,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,6
18,18,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,6
19,19,6,15,1900,3,7576589,33701013,0.4419061943695998,0.822760659981713,10.0,0-20,6
20,20,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,6
21,21,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,6
22,22,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,6
23,23,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,6
24,24,8,20,1900,3,7445099,41146112,0.5395304220388071,0.8084818335624635,10.0,0-20,6
25,25,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,6
26,26,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,6
27,27,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,6
28,28,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,6
29,29,10,25,1900,3,6625336,47771448,0.6264054669574838,0.7194617287489928,9.0,25-40,6
30,30,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,6
31,31,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,6
32,32,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,6
33,33,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,6
34,34,12,30,1900,3,5584138,53355586,0.6996277517717316,0.6063954460653683,7.0,25-40,6
35,35,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,6
36,36,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,6
37,37,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,6
38,38,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,6
39,39,14,35,1900,3,4981620,58337206,0.7649494896077867,0.5409665165918465,7.0,25-40,6
40,40,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,6
41,41,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,6
42,42,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,6
43,43,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,6
44,44,16,40,1900,3,4266057,62603263,0.820888372330208,0.4632617491643808,6.0,25-40,6
45,45,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,6
46,46,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,6
47,47,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,6
48,48,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,6
49,49,18,45,1900,3,3516438,66119701,0.8669978389600878,0.3818587559210055,5.0,45-60,6
50,50,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,6
51,51,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,6
52,52,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,6
53,53,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,6
54,54,20,50,1900,3,2983019,69102720,0.9061128226557473,0.32393345886625097,4.0,45-60,6
55,55,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,6
56,56,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,6
57,57,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,6
58,58,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,6
59,59,22,55,1900,3,2226540,71329260,0.9353084381706782,0.24178552114621543,3.0,45-60,6
60,60,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,6
61,61,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,6
62,62,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,6
63,63,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,6
64,64,24,60,1900,3,1804079,73133339,0.9589645129964443,0.19590942952021667,2.0,45-60,6
65,65,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,6
66,66,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,6
67,67,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,6
68,68,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,6
69,69,26,65,1900,3,1312875,74446214,0.9761796511566232,0.14256836440164453,2.0,65-90,6
70,70,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,6
71,71,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,6
72,72,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,6
73,73,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,6
74,74,28,70,1900,3,894754,75340968,0.9879121570915925,0.09716356417924711,1.0,65-90,6
75,75,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,6
76,76,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,6
77,77,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,6
78,78,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,6
79,79,30,75,1900,3,534090,75875058,0.9949154385463921,0.05799816261508089,1.0,65-90,6
80,80,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,6
81,81,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,6
82,82,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,6
83,83,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,6
84,84,32,80,1900,3,259884,76134942,0.9983231803082658,0.0282214504915982,0.0,65-90,6
85,85,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,6
86,86,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,6
87,87,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,6
88,88,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,6
89,89,34,85,1900,3,92622,76227564,0.9995376908493852,0.010058053544784628,0.0,65-90,6
90,90,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,6
91,91,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,6
92,92,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,6
93,93,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,6
94,94,36,90,1900,3,35257,76262821,1.0,0.0038286453955698606,0.0,65-90,6
0,0,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,7
1,1,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,7
2,2,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,7
3,3,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,7
4,4,0,0,1900,3,9208740,9208740,0.12075005722644327,1.0,12.0,0-20,7
5,5,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,7
6,6,2,5,1900,3,8856266,18065006,0.23687828175147102,0.9617239709232751,12.0,0-20,7
